fid,transcript,cleaned_transcript,timestamp,text_language,social_media_channel,hashtags,mentions,emojis,content_hash,cluster_id,is_representative,repetition_count,is_promotional,promo_type,promotional_intensity,has_affiliate_links,reasoning,keywords,result_propagated,relevant,confidence,processing_time
18285046699248539,  🫀 Tonos de nuestros gloss rhode ✨| Dupes ! | #rhode #makeup #promoción #aguascalientesmexico,Tonos de nuestros gloss rhode | Dupes ! |,2025-07-03 01:06:44,es,INSTAGRAM,rhode|makeup|promoción|aguascalientesmexico,,🫀✨,960aad71444ed6dd3c227659444e4e26,,False,1,True,UGC_Campaign,Medium,False,"The comment contains multiple promotional indicators:
- Brand-specific hashtag #rhode
- Product-specific hashtag #makeup
- Explicit mention of brand product (gloss)
- Hashtag #promoción (promotion)
- ","['#rhode', '#makeup', '#promoción']",False,,,
zPp_eEGn-0Q,"  ❤️ASMR Unboxing RHODE Cosmetics Haul - Swatches, Taps, Cardboard, Soft Spoken Vibe | CorneliustheCat https://snipfeed.co/corneliusthecat (ALL SOCIAL LINKS) FOLLOW ME HERE NOW ❤️ Amazon Wishlist     - please this ...","ASMR Unboxing RHODE Cosmetics Haul - Swatches, Taps, Cardboard, Soft Spoken Vibe | CorneliustheCat (ALL SOCIAL LINKS) FOLLOW ME HERE NOW Amazon Wishlist - please this ...",2025-07-03 01:24:01,en,YOUTUBE,,,❤️,937b810cc2a51f5b846b18ce38864f3b,,False,1,True,Affiliate,High,True,"Multiple strong promotional indicators present:
- Contains shortened URL (snipfeed.co) typical of affiliate/marketing links
- Explicit call to ""FOLLOW ME NOW""
- Mentions social links and Amazon wishli",[],False,,,
1940582950300733812,"  @HowardSternSexy @PopCrave A ""lint lip"" seems to be a typo for ""lip tint,"" a cosmetic product that adds light, natural color to lips, often with hydration. Hailey Bieber's ""rhode"" brand promotes a Peptide Lip Tint in ""Lemontini,"" a shimmery gold shade, with a custom waist chain for a stylish twist. Lip…","A ""lint lip"" seems to be a typo for ""lip tint,"" a cosmetic product that adds light, natural color to lips, often with hydration. Hailey Bieber's ""rhode"" brand promotes a Peptide Lip Tint in ""Lemontini,"" a shimmery gold shade, with a custom waist chain for a stylish twist. Lip…",2025-07-03 01:26:44,en,TWITTER,,HowardSternSexy|PopCrave,,91a8155f26ea3b3fe960dc5a2a5de883,,False,1,True,Influencer,Medium,False,"The comment contains several promotional elements specific to Rhode's Peptide Lip Tint:
- Specific product mention (""Peptide Lip Tint in 'Lemontini'"")
- Detailed product description (shimmery gold sha",[],False,,,
1940588835429405125,"  Veio aí! A Rhode Skin, marca de Hailey Bieber, acaba de anunciar o Lemontini, seu novo Peptide Lip Tint criado especialmente para o verão. 🍋✨ O Lemontini é um gloss dourado cintilante e translúcido, com um cheirinho doce de coquetel cítrico de limão. Enriquecido com… https://t.co/91AQPgPkyB","Veio aí! A Rhode Skin, marca de Hailey Bieber, acaba de anunciar o Lemontini, seu novo Peptide Lip Tint criado especialmente para o verão. O Lemontini é um gloss dourado cintilante e translúcido, com um cheirinho doce de coquetel cítrico de limão. Enriquecido com…",2025-07-03 01:50:07,pt,TWITTER,,,🍋✨,7965839e74126225eaff15ccbc1f2934,,False,1,True,Influencer,Medium,False,"- Written in Portuguese, discussing a new Rhode Skin product (Lemontini Peptide Lip Tint)
- Provides detailed product description with enthusiastic tone
- Includes specific product details like color,",[],False,,,
1940753202678497328,  rhode will be launching a limited edition summer lip tint on July 14th — “Lemontini” 🍋 https://t.co/G9amnTBf6d,rhode will be launching a limited edition summer lip tint on July 14th — “Lemontini”,2025-07-03 12:43:15,en,TWITTER,,,🍋,8b3a144a5c18c4efc38878a071c31412,,False,1,True,Brand_Official,Medium,False,"- Contains specific product launch details (limited edition ""Lemontini"" lip tint)
- Includes exact launch date (July 14th)
- Appears to be an official brand announcement or closely affiliated source
-",[],False,,,
1940763242046894221,"  [NEW] Rhode sold for $1B. See which creator-led beauty brands Wet n Wild, ColourPop, and Revolution Beauty should acquire next, and why. https://t.co/hGhzuhcVcz","[NEW] Rhode sold for $1B. See which creator-led beauty brands Wet n Wild, ColourPop, and Revolution Beauty should acquire next, and why.",2025-07-03 13:23:09,en,TWITTER,,,,a0245e40720984ed71cca6e9f1512b08,,False,1,True,Affiliate,Medium,True,"- Contains a shortened URL suggesting potential affiliate/referral link
- Discusses Rhode's","['- ""sold for']",False,,,
1940785175639871645,  rhode summer by hailey bieber 🍋 https://t.co/54TKILfjwV,rhode summer by hailey bieber,2025-07-03 14:50:18,en,TWITTER,,,🍋,f421df562c3d57d2e44fd05d940cb62f,,False,1,True,Influencer,Low,False,"- Direct mention of ""rhode summer by hailey bieber"" suggests influencer-related content
- Contains brand name and creator's name
- Includes a shortened URL (potential link to product/content)
- Casual",[],False,,,
mov_DD743C88A772A715F7F1E951470F89E4,"  ""It's not butter yellow because it's LEMON,"" Bieber wrote in response to comments about her brand's latest launch Catherine Santino Link copied Dudi Hasson/Rhode Hailey Bieber. NEED TO KNOW Hailey Bieber shared her thoughts on the butter yellow trend, declaring it's ""played out"" Bieber's hot take came as she unveiled the a new lemon flavor of her brand Rhode's popular Peptide Lip Tint ""It's not butter yellow because it's LEMON,"" the founder shared on Instagram Stories Hailey Bieber is sharing her hot take on the summer's buzziest color trend. On Wednesday, July 2, the rhode founder, 28, announced the latest iteration of her brand's popular Peptide Lip Tint in the shade Lemontini. In the campaign images, Bieber sports a black swimsuit as she sips a lemon cocktail in front of clear blue waters. The model shared news of the launch on her Instagram Stories and responded to feedback she's apparently already getting about the shade. ""and stop asking me why it's not 'butter yellow,'"" Bieber wrote alongside one of the campaign snaps. ""It's not butter yellow because it's LEMON. not butter. and butter yellow is played out. . respectfully."" Butter yellow has been dominating the red carpets and runways over the last few years, with stars from Kate Middleton to Timothée Chalamet trying out the trend. Bieber's gloss, however, takes inspiration from a ""sweet, citrusy lemon cocktail,"" per a press release. The sheer gold shade features a shimmery finish and, like all of Rhode's products, is packed with nourishing skincare ingredients. Dudi Hasson/Rhode; Hailey Bieber/Instagram Hailey Bieber on Instagram. On May 28, it was announced that Rhode was acquired by e.l.f. Beauty under a $1 billion dollar deal, only three years after Bieber debuted the company in June 2022. Per a press release, Bieber will continue her role as founder and additionally serve as Rhode's chief creative officer and head of innovation, overseeing creative, product innovation and marketing. She will also act as a strategic advisor to the combined companies. Following news of the lucrative deal, a source told PEOPLE that Bieber didn't even have to look for a buyer to take her company to the next step. ""This deal came to her,"" the source shared. ""She's incredibly excited about this new step. She's proud of how far Rhode has come, and she truly believes that teaming up with e.l.f will help take the brand to the next level. The resources and support they're bringing to the table are everything she's been hoping for."" Dudi Hasson/Rhode Rhode Peptide Lip Tint in Lemontini. The source continued: ""To be acquired and recognized by such a powerful global company feels like such an honor to her. She can't wait to take Rhode global. She also received a generous cash payout as part of the deal."" The PEOPLE Puzzler crossword is here! How quickly can you solve it? Play now! On June 9, Rhode unveiled the campaign for its new hydrating Glazing Mist, starring Babygirl actor Harris Dickinson, marking the brand's first male model. Drew Vickers Harris Dickinson for rhode. Never miss a story — sign up for PEOPLE's free daily newsletter to stay up-to-date on the best of what PEOPLE has to offer, from celebrity news to compelling human interest stories. In an interview with WWD, Bieber said she knew Dickinson would be a great fit for her brand after she watched him opposite Nicole Kidman. “I watched [Babygirl] and I thought it was so great. I knew for this campaign that I really, really wanted to use a male face. I'm just really a fan of his work and I just felt like there could be really good synergy between him and Rhode,"" said Bieber. Peptide Lip Tint in Lemontini will be available on rhodeskin.com on July 14. Read the original article on People","""It's not butter yellow because it's LEMON,"" Bieber wrote in response to comments about her brand's latest launch Catherine Santino Link copied Dudi Hasson/Rhode Hailey Bieber. NEED TO KNOW Hailey Bieber shared her thoughts on the butter yellow trend, declaring it's ""played out"" Bieber's hot take came as she unveiled the a new lemon flavor of her brand Rhode's popular Peptide Lip Tint ""It's not butter yellow because it's LEMON,"" the founder shared on Instagram Stories Hailey Bieber is sharing her hot take on the summer's buzziest color trend. On Wednesday, July 2, the rhode founder, 28, announced the latest iteration of her brand's popular Peptide Lip Tint in the shade Lemontini. In the campaign images, Bieber sports a black swimsuit as she sips a lemon cocktail in front of clear blue waters. The model shared news of the launch on her Instagram Stories and responded to feedback she's apparently already getting about the shade. ""and stop asking me why it's not 'butter yellow,'"" Bieber wrote alongside one of the campaign snaps. ""It's not butter yellow because it's LEMON. not butter. and butter yellow is played out. . respectfully."" Butter yellow has been dominating the red carpets and runways over the last few years, with stars from Kate Middleton to Timothée Chalamet trying out the trend. Bieber's gloss, however, takes inspiration from a ""sweet, citrusy lemon cocktail,"" per a press release. The sheer gold shade features a shimmery finish and, like all of Rhode's products, is packed with nourishing skincare ingredients. Dudi Hasson/Rhode; Hailey Bieber/Instagram Hailey Bieber on Instagram. On May 28, it was announced that Rhode was acquired by e.l.f. Beauty under a $1 billion dollar deal, only three years after Bieber debuted the company in June 2022. Per a press release, Bieber will continue her role as founder and additionally serve as Rhode's chief creative officer and head of innovation, overseeing creative, product innovation and marketing. She will also act as a strategic advisor to the combined companies. Following news of the lucrative deal, a source told PEOPLE that Bieber didn't even have to look for a buyer to take her company to the next step. ""This deal came to her,"" the source shared. ""She's incredibly excited about this new step. She's proud of how far Rhode has come, and she truly believes that teaming up with e.l.f will help take the brand to the next level. The resources and support they're bringing to the table are everything she's been hoping for."" Dudi Hasson/Rhode Rhode Peptide Lip Tint in Lemontini. The source continued: ""To be acquired and recognized by such a powerful global company feels like such an honor to her. She can't wait to take Rhode global. She also received a generous cash payout as part of the deal."" The PEOPLE Puzzler crossword is here! How quickly can you solve it? Play now! On June 9, Rhode unveiled the campaign for its new hydrating Glazing Mist, starring Babygirl actor Harris Dickinson, marking the brand's first male model. Drew Vickers Harris Dickinson for rhode. Never miss a story — sign up for PEOPLE's free daily newsletter to stay up-to-date on the best of what PEOPLE has to offer, from celebrity news to compelling human interest stories. In an interview with WWD, Bieber said she knew Dickinson would be a great fit for her brand after she watched him opposite Nicole Kidman. “I watched [Babygirl] and I thought it was so great. I knew for this campaign that I really, really wanted to use a male face. I'm just really a fan of his work and I just felt like there could be really good synergy between him and Rhode,"" said Bieber. Peptide Lip Tint in Lemontini will be available on rhodeskin.com on July 14. Read the original article on People",2025-07-03 16:43:39,en,WEB,,,,db526c2242ce1e920051c257d7eabc8f,,False,1,True,Brand_Official,High,False,"This is a direct press release/article about Rhode brand, written from an official perspective with extensive brand promotion, product launch details, and recent acquisition information.",[],False,,,
mov_379632249D1286529A9331771EA9B859,"  NEED TO KNOW Hailey Bieber shared her thoughts on the butter yellow trend, declaring it's ""played out"" Bieber's hot take came as she unveiled the a new lemon flavor of her brand Rhode's popular Peptide Lip Tint ""It's not butter yellow because it's LEMON,"" the founder shared on Instagram Stories Hailey Bieber is sharing her hot take on the summer's buzziest color trend. On Wednesday, July 2, the rhode founder, 28, announced the latest iteration of her brand's popular Peptide Lip Tint in the shade Lemontini. In the campaign images, Bieber sports a black swimsuit as she sips a lemon cocktail in front of clear blue waters. The model shared news of the launch on her Instagram Stories and responded to feedback she's apparently already getting about the shade. ""and stop asking me why it's not 'butter yellow,'"" Bieber wrote alongside one of the campaign snaps. ""It's not butter yellow because it's LEMON. not butter. and butter yellow is played out. . respectfully."" Butter yellow has been dominating the red carpets and runways over the last few years, with stars from Kate Middleton to Timothée Chalamet trying out the trend. Bieber's gloss, however, takes inspiration from a ""sweet, citrusy lemon cocktail,"" per a press release. The sheer gold shade features a shimmery finish and, like all of Rhode's products, is packed with nourishing skincare ingredients. Dudi Hasson/Rhode; Hailey Bieber/Instagram Hailey Bieber on Instagram. On May 28, it was announced that Rhode was acquired by e.l.f. Beauty under a $1 billion dollar deal, only three years after Bieber debuted the company in June 2022. Per a press release, Bieber will continue her role as founder and additionally serve as Rhode's chief creative officer and head of innovation, overseeing creative, product innovation and marketing. She will also act as a strategic advisor to the combined companies. Following news of the lucrative deal, a source told PEOPLE that Bieber didn't even have to look for a buyer to take her company to the next step. ""This deal came to her,"" the source shared. ""She's incredibly excited about this new step. She's proud of how far Rhode has come, and she truly believes that teaming up with e.l.f will help take the brand to the next level. The resources and support they're bringing to the table are everything she's been hoping for."" Dudi Hasson/Rhode Rhode Peptide Lip Tint in Lemontini. The source continued: ""To be acquired and recognized by such a powerful global company feels like such an honor to her. She can't wait to take Rhode global. She also received a generous cash payout as part of the deal."" The PEOPLE Puzzler crossword is here! How quickly can you solve it? Play now! On June 9, Rhode unveiled the campaign for its new hydrating Glazing Mist, starring Babygirl actor Harris Dickinson, marking the brand's first male model. Drew Vickers Harris Dickinson for rhode. Never miss a story — sign up for PEOPLE's free daily newsletter to stay up-to-date on the best of what PEOPLE has to offer, from celebrity news to compelling human interest stories. In an interview with WWD, Bieber said she knew Dickinson would be a great fit for her brand after she watched him opposite Nicole Kidman. “I watched [Babygirl] and I thought it was so great. I knew for this campaign that I really, really wanted to use a male face. I'm just really a fan of his work and I just felt like there could be really good synergy between him and Rhode,"" said Bieber. Peptide Lip Tint in Lemontini will be available on rhodeskin.com on July 14.","NEED TO KNOW Hailey Bieber shared her thoughts on the butter yellow trend, declaring it's ""played out"" Bieber's hot take came as she unveiled the a new lemon flavor of her brand Rhode's popular Peptide Lip Tint ""It's not butter yellow because it's LEMON,"" the founder shared on Instagram Stories Hailey Bieber is sharing her hot take on the summer's buzziest color trend. On Wednesday, July 2, the rhode founder, 28, announced the latest iteration of her brand's popular Peptide Lip Tint in the shade Lemontini. In the campaign images, Bieber sports a black swimsuit as she sips a lemon cocktail in front of clear blue waters. The model shared news of the launch on her Instagram Stories and responded to feedback she's apparently already getting about the shade. ""and stop asking me why it's not 'butter yellow,'"" Bieber wrote alongside one of the campaign snaps. ""It's not butter yellow because it's LEMON. not butter. and butter yellow is played out. . respectfully."" Butter yellow has been dominating the red carpets and runways over the last few years, with stars from Kate Middleton to Timothée Chalamet trying out the trend. Bieber's gloss, however, takes inspiration from a ""sweet, citrusy lemon cocktail,"" per a press release. The sheer gold shade features a shimmery finish and, like all of Rhode's products, is packed with nourishing skincare ingredients. Dudi Hasson/Rhode; Hailey Bieber/Instagram Hailey Bieber on Instagram. On May 28, it was announced that Rhode was acquired by e.l.f. Beauty under a $1 billion dollar deal, only three years after Bieber debuted the company in June 2022. Per a press release, Bieber will continue her role as founder and additionally serve as Rhode's chief creative officer and head of innovation, overseeing creative, product innovation and marketing. She will also act as a strategic advisor to the combined companies. Following news of the lucrative deal, a source told PEOPLE that Bieber didn't even have to look for a buyer to take her company to the next step. ""This deal came to her,"" the source shared. ""She's incredibly excited about this new step. She's proud of how far Rhode has come, and she truly believes that teaming up with e.l.f will help take the brand to the next level. The resources and support they're bringing to the table are everything she's been hoping for."" Dudi Hasson/Rhode Rhode Peptide Lip Tint in Lemontini. The source continued: ""To be acquired and recognized by such a powerful global company feels like such an honor to her. She can't wait to take Rhode global. She also received a generous cash payout as part of the deal."" The PEOPLE Puzzler crossword is here! How quickly can you solve it? Play now! On June 9, Rhode unveiled the campaign for its new hydrating Glazing Mist, starring Babygirl actor Harris Dickinson, marking the brand's first male model. Drew Vickers Harris Dickinson for rhode. Never miss a story — sign up for PEOPLE's free daily newsletter to stay up-to-date on the best of what PEOPLE has to offer, from celebrity news to compelling human interest stories. In an interview with WWD, Bieber said she knew Dickinson would be a great fit for her brand after she watched him opposite Nicole Kidman. “I watched [Babygirl] and I thought it was so great. I knew for this campaign that I really, really wanted to use a male face. I'm just really a fan of his work and I just felt like there could be really good synergy between him and Rhode,"" said Bieber. Peptide Lip Tint in Lemontini will be available on rhodeskin.com on July 14.",2025-07-03 16:43:39,en,WEB,,,,f71c025046d0263fe4ffd8920953186a,,False,1,True,Brand_Official,High,False,"This is a comprehensive promotional piece directly about Rhode skincare, featuring detailed product launch information, brand acquisition details, and marketing campaign insights. While written in a n",[],False,,,
1940814833655374308,  Hailey Bieber Declares Butter Yellow Is 'Played Out' as She Introduces New Lemon Rhode Lip Balm https://t.co/uuw50YlCSM,Hailey Bieber Declares Butter Yellow Is 'Played Out' as She Introduces New Lemon Rhode Lip Balm,2025-07-03 16:48:09,en,TWITTER,,,,4742ec737028190eddae1c17d836397b,,False,1,True,Influencer,Medium,False,"- Direct reference to Hailey Bieber's Rhode brand product (Lemon Lip Balm)
- Appears to be a news/media tweet about a new product launch
- Contains a link to an article about the product
- Mentions a ",[],False,,,
1940860331225764057,  Hailey for rhode 💛 https://t.co/jmG7suahMN,Hailey for rhode,2025-07-03 19:48:57,en,TWITTER,,,💛,e1c3f65f7b0b99862fec0c3d4a21fcec,cluster_28,True,4,True,Influencer,Low,False,"- Direct mention of Hailey (brand founder) with brand name
- Includes link to potentially promotional content
- Uses brand name and implies positive sentiment
- Appears to be fan/influencer content re",[],False,,,
1940873864726323705,  hailey bieber for rhode ✮ https://t.co/3HMNPRKooj,hailey bieber for rhode ✮,2025-07-03 20:42:43,en,TWITTER,,,,244e35a9186433fc2ad80e1d4d505a60,cluster_63,True,2,True,Influencer,Low,False,"- Contains direct reference to Hailey Bieber (brand founder) for Rhode
- Includes a URL link (though not a clear affiliate link)
- Appears to be a social media mention highlighting the brand/founder c",[],False,,,
1940875736761749857,  hailey bieber for rhode ✮ https://t.co/3HMNPRKooj,hailey bieber for rhode ✮,2025-07-03 20:50:10,en,TWITTER,,,,244e35a9186433fc2ad80e1d4d505a60,cluster_63,False,2,True,Influencer,Low,False,"- Contains direct reference to Hailey Bieber (brand founder) for Rhode
- Includes a URL link (though not a clear affiliate link)
- Appears to be a social media mention highlighting the brand/founder c",[],True,True,Medium,1.5401277542114258
